"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Nauru","NRU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43473161.1765792","44827325.0840016","48982915.4142354","38801879.8508849","48346989.1878828","53144249.9502108","59737237.3463041","67083599.8292964","76139498.5711791","101192728.359488","130441158.734672","136560824.196084","142922030.947145","137240725.229403","149105108.215904","151766860.347617","",
"New Zealand","NZL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49478418552.0509","50904551369.5922","52682088964.0321","57015482998.4987","61878905849.8105","65786109694.5576","68906832205.0036","72362412002.1568","73785511859.1012","78923926226.423","82996400042.6621","87298653609.9409","92024844754.3231","96497425657.9431","102514663286.632","106147882736.156","116100621798.87","123992457086.227","127057661824.005","132092223291.038","135912349628.307","143362843769.664","145417090682.004","160993347759.546","168435445919.777","172758850728.072","188355651044.27","203544615883.473","215287677501.907","224433000072.925","224989397376.638",
"OECD members","OED","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18322418730065.8","19219495277338.5","20114314860276.2","20831179839090.4","21980470034377.7","23046315883461.7","24264062010452.4","25575885146521.3","26452141921466.1","27681922777284.8","29600776190069.8","30742125625671.9","31942516517843.4","33111991959791","35118659489680.6","37046172287817.8","39777617910025.6","42017628180839.5","43436724115303","42603619043876.5","44495934852694.1","46568972154938.9","48126899220563.8","50144912218371.4","51982918169310.2","53847610904352.1","56044959508323.2","58534946945744.1","61207373089046.8","63293289896167.8","61315264104410.7",
"Oman","OMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41673898020.5198","45700117665.6973","50674364963.2055","55010336575.0163","58362645613.5876","62563879911.2135","65649954816.0348","70855712481.1708","73546527732.3759","74855719159.7072","81542571727.9081","87066717730.7931","87470223619.8123","86717057507.1758","90202394740.9331","95328355816.6187","103489090123.26","111000922907.075","122439248327.13","130913689121.34","134709149237.095","141179652201.785","155693505575.485","158418705864.52","155551446429.39","132811338727.97","129487626211.36","135672826830.612","140207629530.726","141532844819.483","",
"Other small states","OSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233885696651.337","250328062093.627","267107202006.686","284678638178.814","320501466211.012","349192747399.38","401978387480.961","457548265233.203","508607215585.63","529714846860.376","585362116744.849","645753059929.292","689964330268.251","712484627302.877","722023088905.365","629523174348.815","627071943023.614","685114133330.123","716650685637.739","745235670471.304","713418159657.104",
"Pakistan","PAK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206931869505.851","224758014287.681","247594369490.066","257918440389.365","273271419641.008","292847411431.705","312662312144.962","321481581867.596","333390732364.445","350582963621.084","373689170142.36","395459580240.132","411791177796.273","443669638569.24","489998729726.518","538198810114.935","587194838999.05","632108897413.246","655368177071.174","679063640412.278","698014005409.983","732179845261.482","752628769386.646","784863469118.625","827826438336.329","872096952150.657","898015616788.999","950381922984.568","1030000452685.18","1058754286059.17","1077210299919.25",
"Panama","PAN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12458025251.7721","14092430388.598","15595740344.0599","16836444449.6156","17686084377.3577","18373243661.4168","19472950115.2037","21101801992.3298","22905932456.8654","24146876667.3863","25357009478.2749","26062008987.8801","27064398754.0609","28726339909.3565","31718705895.4341","35058757297.0503","39244952267.6303","45128629125.6809","50540676373.2256","51558979148.4994","55199558081.6619","62728208418.2053","70433569156.082","79814931935.2838","89329773564.1318","100479218401.792","112345919808.096","125037975047.499","132647140863.063","139119214922.574","115530910621.067",
"Peru","PER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74143770963.5561","78352223828.4835","79704648623.2187","85872359474.6802","98501285929.1134","108020159986.626","113076788096.756","122553535406.459","123447656594.691","127102074784.06","133444567184.575","137214203633.683","146985987031.684","155951348486.552","168090446562.508","184220033794.452","204084376097.336","227418351671.242","253001150963.592","257723487424.436","282451550070.25","306596257463.361","317719593696.311","336325852091.006","346348573214.234","352617166513.571","371526141635.466","393259049121.626","418684963974.761","435551564551.279","391680340016.674",
"Philippines","PHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164852892520.372","169442181096.443","173888694720.786","181777695189.856","193805455197.036","207127061693.364","223249578246.842","239024954495.979","240321213520.62","251304414001.107","268255671514.209","282498811825.173","297631709177.963","318580442975.881","348649015205.922","377277993171.73","409359854165.56","447760660959.588","476301485227.395","486883543635.289","528683546573.733","560551170595.17","612131229679.722","654004065671.884","699661967288.66","733864052010.449","798601364196.765","854095492048.794","930064933514.729","1004590126614.6","919424009125.995",
"Palau","PLW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188153492.736531","204663600.360721","215342480.196384","212183667.552972","228477156.621866","244923305.346171","251311580.237192","263278350.699124","252880824.884442","238015592.836635","241309350.20944","262815327.772617","272335890.798476","267728389.20941","289843022.330298","314663478.381882","317700009.104929","317470243.826452","338287781.40627","329702134.753923","",
"Papua New Guinea","PNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6639095986.31893","7518876626.0269","8755250910.88874","10594210951.7763","11463404722.8847","11316099190.9644","12414469783.0373","12143084447.2391","11816919382.4454","12209967618.8101","12171489231.7443","12423375324.5928","12599830617.1216","13111558518.4258","13830943541.0776","15166649625.7077","16470960974.7984","18235232463.3391","18534820439.9422","19946175561.7518","22222378560.4404","22937846465.9927","24466489956.1347","25848109389.8893","29891822383.9012","32161672496.1072","34283191404.4384","36162298301.0827","36927139601.5901","39788827465.1795","38708754429.6353",
"Poland","POL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235153016563.807","226050214844.238","237016756030.442","251702556529.325","270683847725.677","295894978120.442","318949372435.612","345277281875.159","366814757348.192","388183852269.954","408478314138.692","425491789846.642","451281395936.759","468991494895.443","509450671366.478","530377303430.348","577156407874.875","639755973125.581","697829222312.149","734574484602.593","802269886738.552","868896495217.112","903836389469.142","934552749787.883","968368133404.107","1020392994001.53","1075392865943.43","1141694288588.02","1214376725784.07","1296589036220.24","1300375113224.26",
"Pre-demographic dividend","PRE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","587452845170.118","612081193575.976","648463364593.071","670480753510.229","687309060851.475","724120215891.759","781265391888.884","846187538162.556","929630147352.771","994288488533.571","1081535272066.48","1155094803477.13","1225713326682.05","1211304621412.34","1415103636075.98","1546033872605.98","1695065642114.75","1849996593410.48","2013414833576.44","2133379960608.71","2295360740776.35","2455558560088.49","2598562339969.16","2782512428386.08","2940652799557.39","2891612491690.47","2960958895191.9","3146458065550.6","3302379676074.42","3468309007939.63","3437249847392.8",
"Puerto Rico","PRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47448602551.7771","50183578794.9359","53669818358.62","57493770195.6418","61179563723.8364","65303847334.9391","68038144640.8741","72634473353.6833","77514417143.2785","82871686659.4032","87496409804.2904","95060805330.0945","97449415871.636","99312168338.8544","110908276205.467","112090682223.929","113855145216.054","115554132667.001","115629389160.507","114236101890.176","115089652314.995","117072536776.923","118421150151.172","119191962134.508","119064630803.291","118145537346.768","117008511226.768","114269283455.236","112159788244.755","115857104667.769","112683434921.066",
"Korea, Dem. People's Rep.","PRK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117317654209.721","126583069416.259","130878288326.857","131241685380.874","135337482107.693","144092961940.908","149801523869.402","159552079630.288","169536929305.171","181041025245.14","194323553178.739","202418751481.522","212108753260.396","217853053298.493","224983874876.609","238691088867.445","259371446444.924","270974149245.987","281542630016.914","279829943464.972","288463252854.346","282620727896.604","277991617084.959","292135407902.921","298951904406.531","307229815692.704","326364349265.682","340370495824.125","359232254969.589","379273439425.07","355455596252.311",
"Paraguay","PRY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22757118475.3287","24348650897.5219","25326005357.7021","27206133916.3667","29264795255.8983","31916998854.2091","33012890872.5413","35028838068.5231","35447195864.3348","35467755346.3347","35421506038.0042","35896535446.6631","36456528594.7727","38738007700.1589","41394995274.2048","43595093745.4089","47073456921.8114","50958684315.1685","55324714958.9277","55600908041.0245","62489732139.7217","66529576563.4646","64335334008.0026","72020277433.9387","75593778277.3937","76830436044.7365","81617333082.6948","86460026414.3883","91372827688.1943","92630229924.6623","92814727102.775",
"West Bank and Gaza","PSE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5210403764.56621","5698341439.02761","5873187504.91159","6855047355.52759","7925878296.39224","8706084799.31285","8139146283.39035","7543244001.49437","6705568401.82584","7787394426.27991","9750419442.78057","11189317194.7352","11413046552.6457","12163605499.313","13321437375.073","14576497060.6894","15598299788.3462","17452978799.9046","20918175413.8462","21898799774.892","22995977751.4845","25425839150.9811","27536200878.2475","28518507331.4937","29561577551.5077","30499319579.6501","27331981872.6941",
